id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
140671986,2022-10-31 12:15:13,2022-10-31,2022-10-31 15:15:13 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 16:44:13 UTC,2022-10-31 20:07:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140671986,https://inaturalist-open-data.s3.amazonaws.com/photos/240830468/medium.jpeg,,"",No se exactamente que especie de hormiga sea.,0,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7142551275,-56.0518913716,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Hormigas,Formicidae,Hormigas,Insecta,47336,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,,,
140672086,2022-10-31 13:43:29,2022-10-31,2022-10-31 16:43:29 UTC,Montevideo,4959584,laurillac,"",2022-10-31 16:45:08 UTC,2023-10-25 19:02:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140672086,https://inaturalist-open-data.s3.amazonaws.com/photos/240830596/medium.jpeg,,"",,1,0,false,2,"27002 Departamento de Rocha, Uruguay",-34.6307096,-54.1612678,1700,,,,1700,,open,false,,,Rocha,Uruguay,Rocha,Chícharo de flor,Lathyrus odoratus,Chícharo de flor,Plantae,77641,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,Lathyrus odoratus,
140672175,2022-10-31 12:14:11,2022-10-31,2022-10-31 15:14:11 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 16:45:59 UTC,2022-10-31 22:28:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140672175,https://inaturalist-open-data.s3.amazonaws.com/photos/240830810/medium.jpeg,,"",Fotografiada en hojas de rosal.,1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.71419174,-56.0518209636,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Phiale roburifoliata,Phiale roburifoliata,,Arachnida,416823,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phiale,Phiale roburifoliata,
140672247,2022-10-31 12:58:39,2022-10-31,2022-10-31 15:58:39 UTC,Montevideo,4959584,laurillac,"",2022-10-31 16:46:52 UTC,2022-10-31 21:16:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140672247,https://inaturalist-open-data.s3.amazonaws.com/photos/240830868/medium.jpeg,,"",,1,0,false,2,"27002 Departamento de Rocha, Uruguay",-34.6319333934,-54.1622305289,4,,,,4,,,false,gps,gps,Rocha,Uruguay,Rocha,Tropical Black Sage,Varronia curassavica,bolita prieta,Plantae,283226,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Varronia,Varronia curassavica,
140672389,2022-10-31 12:09:39,2022-10-31,2022-10-31 15:09:39 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 16:48:29 UTC,2022-11-03 10:04:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140672389,https://inaturalist-open-data.s3.amazonaws.com/photos/240831127/medium.jpeg,,"","Parece algun tipo de avispa, no se exactamente cual.",1,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.7141013438,-56.0517321154,194,,,,194,,,false,,,Canelones,Uruguay,Canelones,Halictinae,Augochlorini,Abejas verde metálico,Insecta,203037,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,,,
140672569,2022-10-31 13:22:06,2022-10-31,2022-10-31 16:22:06 UTC,Montevideo,4959584,laurillac,"",2022-10-31 16:50:17 UTC,2022-11-01 02:49:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140672569,https://inaturalist-open-data.s3.amazonaws.com/photos/240831379/medium.jpeg,,"",,1,0,false,2,"27002 Departamento de Rocha, Uruguay",-34.6321847122,-54.1623046249,4,,,,4,,,false,gps,gps,Rocha,Uruguay,Rocha,Aristida,Aristida,,Plantae,63993,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Aristida,,
140672767,2022-10-31 13:50:56,2022-10-31,2022-10-31 16:50:56 UTC,Montevideo,4959584,laurillac,"",2022-10-31 16:52:21 UTC,2022-10-31 21:15:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140672767,https://inaturalist-open-data.s3.amazonaws.com/photos/240831721/medium.jpeg,,"",,1,0,false,2,"27400 Atlántico, Departamento de Rocha, Uruguay",-34.6347067,-54.1641865,122,,,,122,,,false,,,Rocha,Uruguay,Rocha,Lupinus linearis,Lupinus linearis,,Plantae,1294803,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lupinus,Lupinus linearis,
140672834,2022-10-31 12:06:17,2022-10-31,2022-10-31 15:06:17 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 16:52:52 UTC,2022-11-01 14:02:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140672834,https://inaturalist-open-data.s3.amazonaws.com/photos/240831901/medium.jpeg,,"",Fotografiadas al lado de la ruta.,1,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.713989,-56.051804,13,,,,13,,,false,gps,gps,Canelones,Uruguay,Canelones,caraguatá,Aechmea distichantha,caraguatá,Plantae,410902,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Aechmea,Aechmea distichantha,
140673187,2022-10-31 11:53:08,2022-10-31,2022-10-31 14:53:08 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 16:54:38 UTC,2022-10-31 20:06:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140673187,https://inaturalist-open-data.s3.amazonaws.com/photos/240832172/medium.jpeg,,"",Fotografiado en hojas de navidad.,1,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.7140864615,-56.0517793894,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Marimbondo-camoatim,Polybia scutellaris,Camoatí,Insecta,415335,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia scutellaris,
140673444,2022-10-31 11:52:26,2022-10-31,2022-10-31 14:52:26 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 16:57:59 UTC,2022-11-01 01:10:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140673444,https://inaturalist-open-data.s3.amazonaws.com/photos/240832777/medium.jpeg,,"",Fotografiadas en el jardin trasero de una casa.,2,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.7140363026,-56.0517086461,194,,,,194,,open,false,gps,gps,Canelones,Uruguay,Canelones,Calandria grande,Mimus saturninus,Calandria,Aves,14878,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,Mimus saturninus,
140673757,2022-10-31 11:50:13,2022-10-31,2022-10-31 14:50:13 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:00:26 UTC,2022-10-31 21:35:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140673757,https://inaturalist-open-data.s3.amazonaws.com/photos/240833281/medium.jpeg,,"",Fotografiado en arbol de muerdago.,1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7141765821,-56.0518873483,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,guitarrero,Paromoeocerus barbicornis,guitarrero,Insecta,481691,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Paromoeocerus,Paromoeocerus barbicornis,
140674216,2022-10-31 11:48:12,2022-10-31,2022-10-31 14:48:12 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:04:53 UTC,2022-11-01 01:13:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140674216,https://inaturalist-open-data.s3.amazonaws.com/photos/240834135/medium.jpeg,,"","Oruga fotografiada en la pared, no tengo ni idea de que vaya a salir de ella.",2,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.7141096118,-56.0517518967,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Megalopyge urens,Megalopyge urens,,Insecta,889625,Animalia,Arthropoda,Insecta,Lepidoptera,Megalopygidae,Megalopyge,Megalopyge urens,
140674685,2022-10-31 11:31:41,2022-10-31,2022-10-31 14:31:41 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:09:39 UTC,2022-10-31 23:04:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140674685,https://inaturalist-open-data.s3.amazonaws.com/photos/240835123/medium.jpeg,,"",Fotografiada en el suelo al lado de una maceta.,1,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.7140803983,-56.0517019406,96,,,,96,,,false,gps,gps,Canelones,Uruguay,Canelones,Aphirape,Aphirape,,Arachnida,420250,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Aphirape,,
140675208,2022-10-31 11:49:40,2022-10-31,2022-10-31 14:49:40 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:14:38 UTC,2023-03-07 11:49:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140675208,https://inaturalist-open-data.s3.amazonaws.com/photos/240836157/medium.jpeg,,"",Fotografiados en planta de muerdago.,1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7143110738,-56.0518813133,155,,,,155,,,false,gps,gps,Canelones,Uruguay,Canelones,Ceroplastes,Ceroplastes,,Insecta,84463,Animalia,Arthropoda,Insecta,Hemiptera,Coccidae,Ceroplastes,,
140675532,2022-10-31 11:35:41,2022-10-31,2022-10-31 14:35:41 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:17:52 UTC,2022-11-08 02:13:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140675532,https://inaturalist-open-data.s3.amazonaws.com/photos/240836700/medium.jpeg,,"","6 ejemplares encontrados, 2 grandes y 4 juveniles, todos debajo de un monton de tierra pequeño.",1,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.7141156749,-56.0517096519,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Amphisbaena darwinii,Amphisbaena darwinii,Viborita Ciega,Reptilia,539252,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,
140675838,2022-10-31 11:37:45,2022-10-31,2022-10-31 14:37:45 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:21:29 UTC,2022-11-08 02:13:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140675838,https://inaturalist-open-data.s3.amazonaws.com/photos/240837389/medium.jpeg,,"","6 ejemplares encontrados, 2 grandes y 4 juveniles, todos debajo de un monton de tierra pequeño.",1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7141994568,-56.0518142581,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Amphisbaena darwinii,Amphisbaena darwinii,Viborita Ciega,Reptilia,539252,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,
140675992,2022-10-31 11:43:32,2022-10-31,2022-10-31 14:43:32 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:23:10 UTC,2022-11-08 02:13:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140675992,https://inaturalist-open-data.s3.amazonaws.com/photos/240837696/medium.jpeg,,"","6 ejemplares encontrados, 2 grandes y 4 juveniles, todos debajo de un monton de tierra pequeño, el fotografiado aca es el mas grande.",1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7142413476,-56.0518608615,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Amphisbaena darwinii,Amphisbaena darwinii,Viborita Ciega,Reptilia,539252,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,
140676336,2022-10-31 11:43:56,2022-10-31,2022-10-31 14:43:56 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:27:07 UTC,2022-11-08 02:13:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140676336,https://inaturalist-open-data.s3.amazonaws.com/photos/240838814/medium.jpeg,,"","6 ejemplares encontrados, 2 grandes y 4 juveniles, todos debajo de un monton de tierra pequeño, esos son los ejemplares juveniles.",1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7142628443,-56.0518839955,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Amphisbaena darwinii,Amphisbaena darwinii,Viborita Ciega,Reptilia,539252,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,
140676767,2022-10-31 11:44:42,2022-10-31,2022-10-31 14:44:42 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:31:21 UTC,2022-11-24 23:18:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140676767,https://inaturalist-open-data.s3.amazonaws.com/photos/240839231/medium.jpeg,,"","6 ejemplares encontrados, 2 grandes y 4 juveniles, todos debajo de un monton de tierra pequeño, mayor detalle del otro ejemplar adulto.",2,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.713973,-56.05169,13,,,,13,,,false,gps,gps,Canelones,Uruguay,Canelones,Amphisbaena darwinii,Amphisbaena darwinii,Viborita Ciega,Reptilia,539252,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,
140677156,2022-10-31 14:34:03,2022-10-31,2022-10-31 17:34:03 UTC,Montevideo,5890577,enriquecenoz,Enrique Cenoz,2022-10-31 17:35:47 UTC,2022-11-01 02:47:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140677156,https://inaturalist-open-data.s3.amazonaws.com/photos/240840072/medium.jpeg,,"",,1,0,false,2,"C/ Aldebaran, c/c Siete Cabritos, s/n (a 400 mts de la Parada 28), Punta del Este, 20005, 20005 Maldonado, Departamento de Maldonado, Uruguay",-34.9148737833,-54.9770477,1,,,,1,,open,false,,,Maldonado,Uruguay,Maldonado,Nopal de castilla,Opuntia ficus-indica,Nopal de castilla,Plantae,64119,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,Opuntia ficus-indica,
140677160,2022-10-31 11:46:46,2022-10-31,2022-10-31 14:46:46 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:35:53 UTC,2022-11-24 23:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140677160,https://inaturalist-open-data.s3.amazonaws.com/photos/240840201/medium.jpeg,,"","6 ejemplares encontrados, 2 grandes y 4 juveniles, todos debajo de un monton de tierra pequeño, detalles en general de todos los ejemplares encontrados.",2,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7142449304,-56.0518085584,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Amphisbaena darwinii,Amphisbaena darwinii,Viborita Ciega,Reptilia,539252,Animalia,Chordata,Reptilia,Squamata,Amphisbaenidae,Amphisbaena,Amphisbaena darwinii,
140677475,2022-10-31 11:30:58,2022-10-31,2022-10-31 14:30:58 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 17:39:15 UTC,2022-10-31 20:01:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140677475,https://inaturalist-open-data.s3.amazonaws.com/photos/240843888/medium.jpeg,,"",Fotografiada en hojas de plantas.,0,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7142603639,-56.0518635437,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Moscas panteoneras,Lucilia,Moscas panteoneras,Insecta,61858,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,,
140678223,2022/10/31 2:39 PM,2022-10-31,2022-10-31 17:39:00 UTC,Montevideo,6285656,antoescola,Antonella Escola,2022-10-31 17:46:57 UTC,2022-11-01 14:17:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140678223,https://inaturalist-open-data.s3.amazonaws.com/photos/240841095/medium.jpg,,"",,2,0,false,,MERCEDES,-33.2604441,-58.0185646,3640,,,,3640,,,false,,,Soriano,Uruguay,Soriano,prickly lettuce,Lactuca serriola,Escariola mediterránea,Plantae,53107,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Lactuca,Lactuca serriola,
140679538,2022-10-31 11:27:26,2022-10-31,2022-10-31 14:27:26 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 18:00:56 UTC,2022-10-31 23:03:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140679538,https://inaturalist-open-data.s3.amazonaws.com/photos/240845373/medium.jpeg,,"","Especie desconocida, media unos 3-4mm, fotografiada en un poste de concreto.",1,0,false,2,"Fraccionamiento Sobre Ruta 74, 15500 Departamento de Canelones, Uruguay",-34.7140313418,-56.0517723486,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Erigoninae,Erigoninae,,Arachnida,495875,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,,,
140679840,2022-10-31 11:20:30,2022-10-31,2022-10-31 14:20:30 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 18:04:28 UTC,2023-10-23 12:14:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140679840,https://inaturalist-open-data.s3.amazonaws.com/photos/240845686/medium.jpeg,,"",Fotografiada en plantas de navidad.,2,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7147680134,-56.05249051,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Vaquita,Eriopis connexa,Vaquita,Insecta,418185,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Eriopis,Eriopis connexa,
140680282,2022-10-30 17:36:41,2022-10-30,2022-10-30 20:36:41 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 18:08:32 UTC,2022-10-31 21:35:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140680282,https://inaturalist-open-data.s3.amazonaws.com/photos/240846420/medium.jpeg,,"",Fotografiado en planta de morera asiatica.,1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7146269081,-56.0522410646,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Escarabajo leopardo,Calligrapha polyspila,Escarabajo leopardo,Insecta,489736,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Calligrapha,Calligrapha polyspila,
140680343,2022-10-31 15:07:55,2022-10-31,2022-10-31 18:07:55 UTC,Montevideo,5890577,enriquecenoz,Enrique Cenoz,2022-10-31 18:09:02 UTC,2022-11-01 03:33:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140680343,https://inaturalist-open-data.s3.amazonaws.com/photos/240846410/medium.jpeg,,"",,1,0,false,2,"20000 Maldonado, Departamento de Maldonado, Uruguay",-34.8994732333,-54.9600493333,1,,,,1,,,false,,,Maldonado,Uruguay,Maldonado,Abrepuño,Centaurea calcitrapa,Abrepuño,Plantae,56865,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,Centaurea calcitrapa,
140680931,2022-10-31 14:50:47,2022-10-31,2022-10-31 17:50:47 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 18:13:52 UTC,2022-10-31 23:02:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140680931,https://inaturalist-open-data.s3.amazonaws.com/photos/240847408/medium.jpeg,,"","No se exactamente que araña sea, fotografiada debajo de una tabla.",1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7147399026,-56.0523973033,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Metaltella,Metaltella,,Arachnida,172541,Animalia,Arthropoda,Arachnida,Araneae,Desidae,Metaltella,,
140681031,2022-10-28 15:13:00-03:00,2022-10-28,2022-10-28 18:13:00 UTC,Montevideo,2197597,erika06,,2022-10-31 18:15:08 UTC,2023-08-28 22:40:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140681031,https://inaturalist-open-data.s3.amazonaws.com/photos/240847600/medium.jpg,,"","",2,0,false,3,"Rivera, Rivera, UY",-31.7162623784,-55.2778212187,10329,,,,10329,,,false,,,Rivera,Uruguay,Rivera,Lirio del bajo,Cypella herbertii,Lirio del bajo,Plantae,479047,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Cypella,Cypella herbertii,
140681221,2022-10-28 15:16:00-03:00,2022-10-28,2022-10-28 18:16:00 UTC,Montevideo,2197597,erika06,,2022-10-31 18:17:02 UTC,2023-08-28 22:40:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140681221,https://inaturalist-open-data.s3.amazonaws.com/photos/240847995/medium.jpg,,"","",2,0,false,3,"Rivera, Rivera, UY",-31.7468314124,-55.3139792736,10395,,,,10395,,,false,,,Rivera,Uruguay,Rivera,Cypella unguiculata,Cypella unguiculata,,Plantae,1071299,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Cypella,Cypella unguiculata,
140681468,2022-10-31 15:17:53,2022-10-31,2022-10-31 18:17:53 UTC,Montevideo,5890577,enriquecenoz,Enrique Cenoz,2022-10-31 18:19:04 UTC,2022-10-31 18:19:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/140681468,https://inaturalist-open-data.s3.amazonaws.com/photos/240848405/medium.jpeg,,"",,0,0,false,2,"20000 Maldonado, Departamento de Maldonado, Uruguay",-34.8986091667,-54.9605122667,1,,,,1,,,false,,,Maldonado,Uruguay,Maldonado,Canchalagua,Sisyrinchium platense,Canchalagua,Plantae,424124,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Sisyrinchium,Sisyrinchium platense,
140681757,2022-10-29 09:51:09-03:00,2022-10-29,2022-10-29 12:51:09 UTC,Montevideo,1661153,msilvera,Mauricio Silvera,2022-10-31 18:22:05 UTC,2022-10-31 21:14:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140681757,https://inaturalist-open-data.s3.amazonaws.com/photos/240849046/medium.jpg,,"","",1,0,false,3,"Ruta 10 Juan Diaz de Solís, Rocha, Rocha, UY",-34.6831999361,-54.2886981954,135,,,,135,,,false,,,Rocha,Uruguay,Rocha,Eryngium horridum,Eryngium horridum,Cardilla,Plantae,557627,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,Eryngium horridum,
140681777,2022-10-29 09:33:00-03:00,2022-10-29,2022-10-29 12:33:00 UTC,Montevideo,1661153,msilvera,Mauricio Silvera,2022-10-31 18:22:26 UTC,2022-10-31 21:14:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140681777,https://inaturalist-open-data.s3.amazonaws.com/photos/240849097/medium.jpg,,"","",1,0,false,3,"Ruta 10 Juan Diaz de Solís, Rocha, Rocha, UY",-34.6823216667,-54.2834283333,21,,,,21,,,false,,,Rocha,Uruguay,Rocha,Prairie Nymph,Herbertia lahue,Tres puntas,Plantae,163683,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Herbertia,Herbertia lahue,
140681787,2022-10-31 14:48:26,2022-10-31,2022-10-31 17:48:26 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 18:22:29 UTC,2022-10-31 21:35:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140681787,https://inaturalist-open-data.s3.amazonaws.com/photos/240849216/medium.jpeg,,"",Fotografiado en unas hojas en el piso.,1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7146315932,-56.052201502,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Cycloneda sanguinea,Cycloneda sanguinea,Catarina sin manchas,Insecta,124431,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Cycloneda,Cycloneda sanguinea,
140682790,2022-10-31 14:46:52,2022-10-31,2022-10-31 17:46:52 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 18:30:39 UTC,2022-11-01 18:33:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140682790,https://inaturalist-open-data.s3.amazonaws.com/photos/240850822/medium.jpeg,,"",Fotografiado debajo de una tabla.,1,0,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7147379734,-56.0522296652,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Epilampra,Epilampra,,Insecta,252956,Animalia,Arthropoda,Insecta,Blattodea,Blaberidae,Epilampra,,
140682993,2022-10-31 15:31:39,2022-10-31,2022-10-31 18:31:39 UTC,Montevideo,5890577,enriquecenoz,Enrique Cenoz,2022-10-31 18:32:25 UTC,2022-11-01 03:33:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/140682993,https://inaturalist-open-data.s3.amazonaws.com/photos/240851154/medium.jpeg,,"",,1,0,false,2,"422Q+J59, 20000 Maldonado, Departamento de Maldonado, Uruguay",-34.8986243167,-54.9612716333,1,,,,1,,,false,,,Maldonado,Uruguay,Maldonado,Yerba de la víbora,Asclepias mellodora,Yerba de la víbora,Plantae,209781,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias mellodora,
140683824,2022-10-31 14:41:50,2022-10-31,2022-10-31 17:41:50 UTC,Montevideo,6283162,frankowietcz,Franco Agustín Toso,2022-10-31 18:39:19 UTC,2022-11-02 16:12:34 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/140683824,https://inaturalist-open-data.s3.amazonaws.com/photos/240852460/medium.jpeg,,"",Si no me equivoco es una reina o un macho.,0,1,false,2,"Ruta 74 Y Klm.32.800, 15500 Departamento de Canelones, Uruguay",-34.7146789958,-56.0522353649,194,,,,194,,,false,gps,gps,Canelones,Uruguay,Canelones,Hormigas,Camponotus mus,Hormiga carpintera,Insecta,416827,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus mus,
